,seconds_elapsed,z,y,x
1486,23.684295166015627,4.430214881896973,2.4230403900146484,-1.468424559
1487,23.700164306640627,0.8176822662353516,1.9759451150894165,-1.766464233
1488,23.716003173828124,1.1064319610595703,0.7465091943740845,-1.683243394
1489,23.731872314453124,3.039981842041016,-0.774653673,-0.764234781
1490,23.74764990234375,3.657583236694336,-1.824313283,1.642023682594299
1491,23.76345776367188,2.6170482635498047,-2.472166061,3.6386895179748535
1492,23.77932690429688,0.9678945541381836,-2.572052956,4.221886157989502
1493,23.79516577148437,-0.860159874,-2.145562649,2.7694616317749023
1494,23.810943115234377,-2.208211422,-1.672334433,0.9471466541290284
1495,23.826873291015627,-2.771458149,-1.430476427,0.073721886
1496,23.84268164,-2.158442974,-1.473638654,0.2071398496627807
1497,23.85861181640625,-0.69701767,-1.454039574,-0.200136065
1498,23.874419677734377,0.7739591598510742,-1.26819551,-0.686034799
1499,23.890258544921878,1.5119590759277344,-0.941091835,-0.946402371
1500,23.906127685546878,1.0906696319580078,-0.57877332,-1.246277571
1501,23.92193555,-0.937522888,-0.307716966,-1.611885548
1502,23.93780469,-3.192720413,-0.049567223,-1.571172357
1503,23.953674072265624,-4.773008347,-0.131124854,-0.996153772
1504,23.969451416015627,-5.739227295,-0.142184973,-0.352160096
1505,23.98535107421875,-6.036403656,-0.165552855,0.06221056
1506,24.001128662109377,-5.334047318,0.033700705,0.1096159219741821
1507,24.017058837890627,-4.048233986,0.2986422777175903,0.2689722776412964
1508,24.03289746,-3.401108742,0.6153469085693359,0.4295949935913086
1509,24.0487666,-3.395287514,0.6432332992553711,0.012583375
1510,24.064635986328124,-2.195730686,0.788791299,0.2160968780517578
1511,24.08044384765625,0.9790983200073242,0.6747850179672241,0.7009824514389038
1512,24.09631298828125,4.130186080932617,0.6707552671432495,1.3179961442947388
1513,24.11215185546875,4.782271385192871,0.7901285886764526,1.722468376159668
1514,24.12792944335937,2.895242691040039,1.1979347467422483,1.0679643154144287
1515,24.14379858398437,1.516444206237793,1.5932085514068604,0.019690216
1516,24.159636962890627,1.7658195495605469,1.978618621826172,-1.85810864
1517,24.17553662109375,3.931338310241699,2.100017547607422,-2.160573483
1518,24.191344970703124,6.122952461242676,2.1757826805114746,-1.902695894
1519,24.20721387,7.099513053894043,2.2083451747894287,-2.130418777
1520,24.22311376953125,5.102889060974121,1.587921142578125,-2.363230705
1521,24.238891357421878,3.5529556274414062,0.4221059083938598,-2.517782211
1522,24.25469922,2.623171806335449,-1.065648317,-1.894360781
1523,24.27056836,2.1442737579345703,-2.116299868,-0.873443663
1524,24.28640723,1.1413908004760742,-2.538072586,0.037808239
1525,24.302306884765624,0.4720592498779297,-2.708734989,0.4425711035728454
1526,24.31814526367188,-0.310036659,-2.541193962,0.2682632207870483
1527,24.33401440429688,-1.200424194,-1.990127087,-0.656920373
1528,24.34985327148437,-2.258481979,-1.410496473,-1.283085346
1529,24.36572241210937,-3.237543106,-1.083702087,-1.924288273
1530,24.3815,-3.358672142,-1.163033485,-1.483087182
1531,24.39733837890625,-2.587771893,-1.284773827,-0.602714419
1532,24.413177001953127,-1.374218941,-1.238801122,-0.032112777
1533,24.42898510742188,-0.627575874,-1.064817429,0.309747577
1534,24.44479345703125,-0.978430748,-0.602509618,0.5716304779052734
