"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.593872307E0,3.442972898E-2,-2.411842346E-2,-3.742027283E-2,5.627949366E-2
4.598856891E0,3.192037344E-2,-1.436901093E-2,-5.614519119E-2,6.616389657E-2
4.603841526E0,1.293694973E-2,-3.558301926E-2,-6.519412994E-2,7.539091793E-2
4.608826162E0,3.747820854E-3,-2.570486069E-2,-7.656431198E-2,8.085097336E-2
4.613810797E0,-5.331337452E-3,-8.749008179E-3,-1.045012474E-1,1.050022810E-1
4.618795432E0,-7.293403149E-3,-3.762722015E-3,-8.238697052E-2,8.279471431E-2
4.623780068E0,-2.841979265E-2,-1.776409149E-2,-6.767225266E-2,7.551676198E-2
4.628764651E0,-5.425041914E-2,6.431102753E-3,-4.367542267E-2,6.994290246E-2
4.633749339E0,-3.957760334E-2,3.293895721E-2,-2.955055237E-2,5.936831422E-2
4.638733974E0,-4.190814495E-2,4.023742676E-2,-3.716468811E-3,5.821645185E-2
4.643718609E0,-7.285946608E-2,-4.787445068E-3,1.713371277E-2,7.499990360E-2
4.648703245E0,-4.436981678E-2,1.710700989E-2,6.867885590E-3,4.804683424E-2
4.653687880E0,-1.867395639E-2,4.827547073E-2,4.660320282E-2,6.964981145E-2
4.658672464E0,-2.168977261E-2,4.359292984E-2,4.320096970E-2,6.509311446E-2
4.663657151E0,-1.770591736E-2,2.695369720E-2,4.706811905E-2,5.705619277E-2
4.668641787E0,-1.977980137E-3,2.463960648E-2,7.472085953E-2,7.870342725E-2
4.673626422E0,-1.250308752E-2,3.894948959E-2,6.891489029E-2,8.014145020E-2
4.678611057E0,-2.787262201E-2,5.540180206E-2,9.176921844E-2,1.107602464E-1
4.683595693E0,2.575176954E-2,4.780340195E-2,1.003565788E-1,1.141041708E-1
4.688580276E0,3.155690432E-2,3.542041779E-2,8.286905289E-2,9.548677465E-2
4.693564912E0,2.330839634E-2,2.305316925E-2,6.328296661E-2,7.127035720E-2
4.698549547E0,3.900462389E-2,1.786994934E-2,3.680181503E-2,5.652494462E-2
4.703534182E0,4.517281055E-2,1.263332367E-2,3.679513931E-2,5.961598743E-2
4.708518818E0,1.339048147E-2,5.005836487E-3,2.736663818E-2,3.087549641E-2
4.713503453E0,3.669142723E-2,-2.644538879E-3,1.338863373E-2,3.914728511E-2
4.718488037E0,2.185660601E-2,1.679420471E-3,-2.663326263E-2,3.449438154E-2
4.723472724E0,7.140874863E-3,-1.300811768E-2,-1.409435272E-2,2.046592285E-2
4.728457359E0,-2.696752548E-3,1.005172729E-3,-6.112766266E-2,6.119537555E-2
4.733441995E0,-2.206397057E-2,7.071495056E-4,-6.271457672E-2,6.648636695E-2
4.738426630E0,-3.186362982E-2,-2.805757523E-2,-5.246543884E-2,6.749178250E-2
4.743411266E0,-5.596888065E-2,-3.520250320E-2,-6.132316589E-2,9.017905804E-2
4.748395849E0,-4.666262865E-2,-2.791357040E-2,-6.549978256E-2,8.512807904E-2
4.753380484E0,-3.981405497E-2,-3.005743027E-2,-1.054224968E-1,1.166298029E-1
4.758365120E0,-1.161366701E-2,-3.914690018E-2,-1.333160400E-1,1.394292781E-1
4.763349755E0,3.081041574E-2,-3.614473343E-2,-1.064705849E-1,1.165834847E-1
4.768334391E0,-5.173087120E-4,-5.202960968E-2,-1.536211967E-1,1.621937729E-1
4.773319026E0,-1.722574234E-2,-1.063156128E-2,-1.577620506E-1,1.590554020E-1
4.778303609E0,-1.723313332E-2,2.082824707E-3,-1.145558357E-1,1.158635341E-1
4.783288297E0,-3.641653061E-2,-2.318763733E-2,-9.325885773E-2,1.027669440E-1
4.788272932E0,-3.649365902E-2,-4.582977295E-2,-3.893661499E-2,7.034355140E-2
4.793257568E0,-2.940559387E-2,-4.211521149E-2,-3.499126434E-2,6.215117513E-2
4.798242203E0,-8.165717125E-3,-5.031728745E-2,2.183437347E-3,5.102230640E-2
4.803226839E0,-1.081573963E-2,-3.950500488E-2,2.724218369E-2,4.919107853E-2
4.808211422E0,-2.545982599E-2,-3.598070145E-2,6.403350830E-2,7.773740285E-2
4.813196109E0,-2.585816383E-2,-1.832866669E-2,9.110784531E-2,9.646358969E-2
4.818180224E0,-9.783089161E-3,3.936767578E-3,1.060495377E-1,1.065725641E-1
4.823164339E0,-1.536041498E-2,1.159143448E-2,1.186685562E-1,1.202186755E-1
4.828148505E0,3.790259361E-4,2.134847641E-2,1.242790222E-1,1.260998670E-1
4.833132620E0,1.872420311E-3,4.796981812E-3,9.908771515E-2,9.922143058E-2
4.838116734E0,3.525257111E-3,1.441812515E-2,9.324121475E-2,9.441522070E-2
4.843103922E0,5.514621735E-4,1.198530197E-2,4.956150055E-2,5.099307708E-2
4.848088037E0,1.674550772E-2,2.145481110E-2,5.852079391E-2,6.453994320E-2
4.853072151E0,2.340757847E-2,1.174449921E-2,3.664541245E-2,4.504147250E-2
4.858056318E0,2.278679609E-2,9.140968323E-3,5.068635941E-2,5.631964495E-2
4.863040432E0,-1.550614834E-3,3.258943558E-2,6.710386276E-2,7.461503947E-2
4.868024547E0,-1.925528049E-3,8.336067200E-3,7.625389099E-2,7.673235019E-2
4.873011682E0,-3.811609745E-2,1.752519608E-2,4.969024658E-2,6.503145383E-2
4.877995797E0,-3.355342150E-2,4.323291779E-2,1.864290237E-2,5.781414259E-2
4.882979912E0,-1.482230425E-2,3.542280197E-2,-7.348060608E-3,3.909564678E-2
4.887964078E0,-1.993989944E-2,6.293296814E-3,-3.786039352E-2,4.325060199E-2
4.892948193E0,-8.285522461E-3,1.307344437E-2,-6.339263916E-2,6.525481997E-2
4.897932307E0,-2.049243450E-2,-6.308555603E-3,-6.736135483E-2,7.069151201E-2
4.902919495E0,-3.964853287E-2,-1.826000214E-2,-2.868938446E-2,5.223518562E-2
4.907903609E0,-1.123023033E-2,-1.567363739E-3,-1.890087128E-2,2.204127123E-2
4.912887724E0,2.509951591E-4,3.036499023E-3,-2.100038528E-2,2.122026171E-2
4.917871891E0,-9.819269180E-3,2.775669098E-3,-4.913663864E-2,5.018497428E-2
4.922856005E0,-2.218115330E-2,-1.645326614E-2,-6.044816971E-2,6.645821807E-2
4.927840120E0,-3.217387199E-2,-2.114295959E-2,-9.320116043E-2,1.008396702E-1
4.932827255E0,-1.623630524E-3,-3.033494949E-2,-9.265136719E-2,9.750446748E-2
4.937811370E0,2.399283648E-2,-2.281808853E-2,-8.022451401E-2,8.678878968E-2
4.942795484E0,1.602894068E-2,-8.177757263E-3,-4.422569275E-2,4.774635643E-2
4.947779651E0,8.001744747E-3,4.069328308E-3,-3.716802597E-2,3.823675596E-2
4.952763766E0,7.058680058E-3,-1.230001450E-2,-6.418228149E-3,1.556627680E-2
4.957747880E0,6.170213223E-3,-7.072925568E-3,-2.589511871E-2,2.754369221E-2
4.962735068E0,1.723343134E-2,2.928256989E-3,-4.052639008E-2,4.413563342E-2
4.967719182E0,3.786593676E-2,-1.095151901E-2,-6.209468842E-2,7.354940696E-2
4.972703297E0,6.577253342E-2,-5.660533905E-3,-7.637310028E-2,1.009500780E-1
4.977687464E0,6.990116835E-2,2.070903778E-3,-6.212329865E-2,9.354018502E-2
4.982671578E0,6.215572357E-2,-1.160383224E-2,-3.852796555E-2,7.404314300E-2
4.987655693E0,3.302794695E-2,-2.278947830E-2,-5.635738373E-3,4.052119381E-2
4.992642828E0,2.793174982E-2,-1.019287109E-2,1.993560791E-2,3.579812470E-2
4.997626943E0,2.297878265E-2,-3.571033478E-2,1.917600632E-2,4.659368713E-2
5.002611057E0,6.256461143E-3,-1.347112656E-2,2.789497375E-2,3.160291312E-2
5.007595224E0,-2.227556705E-2,1.567220688E-2,3.419971466E-2,4.372001188E-2
5.012579339E0,-5.438864231E-3,1.365232468E-2,1.198768616E-2,1.896501602E-2
5.017563453E0,-1.490253210E-2,-2.236366272E-4,2.083444595E-2,2.561658866E-2
5.022550641E0,-7.759392262E-3,1.683092117E-2,2.254438400E-2,2.918453916E-2
5.027534755E0,-1.276344061E-2,7.603645325E-3,4.797840118E-2,5.022596757E-2
5.032518870E0,-3.535270691E-3,3.174877167E-2,3.514146805E-2,4.749110883E-2
5.037503037E0,1.003503799E-3,1.052856445E-2,3.196477890E-2,3.366904780E-2
5.042487151E0,-2.311134338E-2,-5.839347839E-3,5.026531219E-2,5.563123031E-2
5.047471266E0,-2.338784933E-2,-7.748603821E-4,4.236268997E-2,4.839617140E-2
5.052458453E0,-6.991267204E-3,4.189014435E-3,5.360174179E-2,5.421782347E-2
5.057442568E0,-2.402222157E-2,1.917362213E-3,3.631258011E-2,4.358149700E-2
5.062426734E0,-2.190268040E-2,-3.837394714E-2,2.632761002E-2,5.143374648E-2
5.067410849E0,-1.023572683E-2,-5.698633194E-2,2.360296249E-2,6.252449096E-2
5.072394964E0,1.327455044E-2,-8.966922760E-3,3.995561600E-2,4.304730703E-2
5.077379078E0,2.474915981E-2,-6.478309631E-3,6.285667419E-3,2.634386118E-2
5.082366214E0,5.326151848E-3,-3.019618988E-2,-1.277875900E-2,3.321858604E-2
5.087350328E0,2.132654190E-4,-3.475046158E-2,3.978252411E-3,3.497808677E-2
5.092334443E0,1.642209291E-2,-2.267074585E-2,1.111888885E-2,3.012104816E-2
5.097318609E0,3.854990005E-3,-2.260303497E-2,-1.503610611E-2,2.741974881E-2
5.102302724E0,3.299593925E-3,-2.257347107E-2,-2.192258835E-2,3.163935518E-2
5.107286839E0,2.427160740E-2,-4.164123535E-2,-4.050731659E-2,6.295987694E-2
5.112273974E0,9.545028210E-3,-4.143667221E-2,2.717494965E-3,4.260856893E-2
5.117258089E0,-3.790855408E-4,-3.173589706E-2,-4.309177399E-3,3.202935963E-2
5.122242203E0,1.361066103E-2,-1.270580292E-2,-2.779150009E-2,3.345227943E-2
5.127226370E0,-9.847283363E-4,-4.605817795E-2,-2.023410797E-2,5.031644434E-2
5.132210484E0,8.473396301E-3,-5.299425125E-2,-1.747846603E-2,5.644188060E-2
5.137194599E0,-5.801916122E-3,-4.558515549E-2,-1.477146149E-2,4.826867210E-2
5.142181787E0,-1.279366016E-2,-5.004453659E-2,-3.829383850E-2,6.430047784E-2
5.147165901E0,-2.689605951E-2,-3.547096252E-2,-5.448961258E-2,7.036124700E-2
5.152150016E0,-2.888959646E-2,-3.047418594E-2,-4.445743561E-2,6.115348210E-2
5.157134182E0,-9.587347507E-3,-2.551937103E-2,-2.501869202E-2,3.700122269E-2
5.162118297E0,-3.096443415E-2,-2.769851685E-2,-1.767444611E-2,4.514853334E-2
5.167102412E0,-1.436483860E-2,-1.323986053E-2,-2.941179276E-2,3.530858321E-2
5.172089547E0,-1.443606615E-2,-1.305818558E-2,-4.114866257E-2,4.552063980E-2
5.177073662E0,-2.156603336E-2,-1.056957245E-2,-6.220626831E-2,6.668155273E-2
5.182057776E0,7.097125053E-3,-1.278591156E-2,-4.039096832E-2,4.295671124E-2
5.187041943E0,-7.802248001E-5,-2.445220947E-2,-3.304529190E-2,4.110849003E-2
5.192026057E0,-2.462983131E-3,-2.653932571E-2,-3.049039841E-2,4.049773438E-2
5.197010172E0,9.290933609E-3,-2.148294449E-2,4.566812515E-2,5.131681991E-2
5.201997359E0,-4.622936249E-4,-2.118253708E-2,3.325128555E-2,3.942792898E-2
5.206981474E0,-7.662296295E-3,-6.735801697E-3,2.819442749E-2,2.998345461E-2
5.211965589E0,4.416406155E-3,-1.625299454E-2,2.093029022E-2,2.686524751E-2
5.216949755E0,4.508137703E-3,-3.289365768E-2,1.933097839E-3,3.325737345E-2
5.221933870E0,2.328634262E-3,-2.322673798E-2,-3.066062927E-4,2.334519012E-2
5.226917984E0,-2.132534981E-3,-2.550888062E-2,-7.278442383E-3,2.661252373E-2
5.231905120E0,-1.134103537E-2,-3.983974457E-3,-1.898479462E-2,2.247028176E-2
5.236889234E0,-1.397311687E-3,3.179550171E-3,-1.403760910E-2,1.446086057E-2
5.241873349E0,6.063103676E-3,1.032590866E-2,3.204345703E-4,1.197865995E-2
5.246857516E0,-7.851421833E-3,3.125190735E-3,-4.398345947E-3,9.526651510E-3
5.251841630E0,-1.689898968E-2,1.264715195E-2,-4.364967346E-3,2.155410041E-2
5.256825745E0,-1.416975260E-2,-4.082679749E-3,1.232194901E-2,1.921667479E-2
5.261812932E0,-2.340793610E-2,-1.120471954E-2,3.602600098E-2,4.439988692E-2
5.266797047E0,-1.115161180E-2,5.458354950E-3,5.481958389E-2,5.620799643E-2
5.271781162E0,-8.575260639E-3,2.936363220E-3,1.885700226E-2,2.092232918E-2
5.276765328E0,-1.091867685E-2,2.731323242E-3,-1.673460007E-2,2.016741110E-2
5.281749443E0,1.073539257E-3,2.160072327E-4,-3.071308136E-2,3.073259690E-2
5.286733557E0,-5.967020988E-3,-1.897096634E-2,-1.735210419E-3,1.996281189E-2
5.291720693E0,-1.765775681E-2,2.394676208E-3,1.274347305E-2,2.190723522E-2
5.296704807E0,4.208207130E-2,-7.299423218E-3,2.235889435E-2,4.820894586E-2
5.301688922E0,3.023010492E-2,-3.466606140E-4,1.060676575E-2,3.203877178E-2
5.306673089E0,3.510570526E-2,1.604986191E-2,-1.047134399E-3,3.861483005E-2
5.311657203E0,-3.342628479E-4,2.760028839E-2,8.741855621E-3,2.895354366E-2
5.316641318E0,-1.168990135E-2,3.678035736E-2,-2.442026138E-2,4.567053369E-2
5.321628453E0,-2.780240774E-2,8.158397675E-2,-3.601312637E-2,9.341233542E-2
5.326612984E0,-2.718997002E-2,3.821611404E-2,-2.149295807E-2,5.159179284E-2
5.331597516E0,-1.726120710E-2,5.468559265E-2,-2.146911621E-2,6.123223224E-2
5.336582047E0,-3.609377146E-2,3.531360626E-2,2.368927002E-3,5.055119129E-2
5.341566578E0,-2.034902573E-4,5.169868469E-2,7.038116455E-3,5.217595702E-2
5.346551109E0,6.923556328E-3,6.258964539E-3,-2.665042877E-3,9.706323859E-3
5.351536214E0,4.025626183E-2,-3.170967102E-2,-1.460838318E-2,5.328672172E-2
5.356520745E0,4.980808496E-2,-5.281686783E-2,-7.321357727E-3,7.296621913E-2
5.361505276E0,1.899677515E-2,-4.289960861E-2,-1.429796219E-2,4.904778902E-2
5.366489807E0,1.940000057E-2,-8.782863617E-2,1.694393158E-2,9.152773444E-2
5.371474339E0,2.929759026E-2,-5.165243149E-2,2.831935883E-3,5.945033502E-2
5.376458870E0,-1.793372631E-2,-1.346921921E-2,7.872581482E-4,2.244233011E-2
5.381443974E0,8.912444115E-3,-1.601409912E-2,3.543853760E-3,1.866659932E-2
5.386428505E0,1.891475916E-2,-1.866340637E-3,1.481056213E-3,1.906423009E-2
5.391413037E0,2.669274807E-3,3.585100174E-2,1.138401031E-2,3.770961475E-2
5.396397568E0,-3.241151571E-2,1.858377457E-2,-1.438617706E-2,4.003529841E-2
5.401382099E0,-2.932989597E-2,-3.260612488E-3,-2.811527252E-2,4.075957483E-2
5.406366630E0,-5.014300346E-2,1.324033737E-2,-3.716754913E-2,6.380481203E-2
5.411351787E0,-1.842021942E-2,-3.586769104E-3,-8.421611786E-2,8.628165450E-2
5.416336318E0,-8.413016796E-3,-1.783561707E-2,-7.393980026E-2,7.652438925E-2
5.421320849E0,1.813077927E-2,-8.117675781E-3,-5.672740936E-2,6.010508123E-2
5.426305380E0,3.033864498E-2,-7.848739624E-4,-3.734636307E-2,4.812276219E-2
5.431289912E0,2.829647064E-2,4.148960114E-3,-2.290725708E-2,3.664214169E-2
5.436274443E0,2.378642559E-2,2.807044983E-2,1.274919510E-2,3.893951941E-2
5.441259547E0,2.698421478E-3,2.805042267E-2,5.522251129E-2,6.199704383E-2
5.446244078E0,-1.442432404E-3,4.700994492E-2,6.650638580E-2,8.145621453E-2
5.451228609E0,-7.680714130E-3,5.397558212E-2,2.541732788E-2,6.015311623E-2
5.456213141E0,-2.795690298E-2,3.698968887E-2,2.048110962E-2,5.068827634E-2
5.461197672E0,-5.523288250E-2,1.065254211E-3,4.179668427E-2,6.927314697E-2
5.466182203E0,-5.858898163E-2,-3.227996826E-2,7.728910446E-2,1.022167833E-1
5.471167359E0,-4.091483355E-2,-4.645204544E-2,8.643054962E-2,1.063111285E-1
5.476151891E0,-3.071588278E-2,-4.876279831E-2,1.003727913E-1,1.157409745E-1
5.481136422E0,-4.149496555E-3,-3.219270706E-2,9.770917892E-2,1.029595666E-1
5.486120953E0,-6.440818310E-3,-2.298355103E-2,9.753513336E-2,1.004132959E-1
5.491105484E0,1.263761520E-2,-2.816772461E-2,1.069326401E-1,1.113001327E-1
5.496090016E0,5.430459976E-3,-3.096151352E-2,5.689620972E-2,6.500218377E-2
5.501075120E0,1.969677210E-2,4.343032837E-3,-1.179838181E-2,2.336721161E-2
5.506059651E0,3.168308735E-2,-2.002239227E-2,-4.902553558E-2,6.171075559E-2
5.511044182E0,5.086386204E-2,-2.752208710E-2,-7.883310318E-2,9.777144725E-2
5.516028714E0,7.735109329E-2,-2.063465118E-2,-7.042074203E-2,1.066211113E-1
5.521013245E0,7.057422400E-2,-2.326011658E-2,-7.873201370E-2,1.082611846E-1
5.525997776E0,6.399667263E-2,-3.535747528E-2,-6.796121597E-2,9.982210197E-2
5.530982932E0,3.861254454E-2,-3.309202194E-2,-6.202268600E-2,8.020488820E-2
5.535967464E0,3.970462084E-2,-9.432315826E-3,-7.040786743E-2,8.137993176E-2
5.540951995E0,2.195066214E-2,-9.724617004E-3,-6.444835663E-2,6.877492578E-2
5.545936526E0,-2.895528078E-2,-1.721620560E-2,-4.895544052E-2,5.942593017E-2
5.550921057E0,-2.941244841E-2,-1.266336441E-2,-5.982398987E-2,6.785545434E-2
5.555905589E0,-1.567959785E-2,1.421928406E-3,-8.018779755E-2,8.171875271E-2
5.560890693E0,-4.981970787E-2,4.167509079E-2,-5.545377731E-2,8.540455435E-2
5.565875224E0,-6.737011671E-2,4.603815079E-2,-9.282064438E-2,1.235876854E-1
5.570859755E0,-5.884432793E-2,3.617858887E-2,-6.108665466E-2,9.221238854E-2
5.575844287E0,-4.591059685E-2,5.737972260E-2,-1.075696945E-2,7.426929285E-2
5.580828818E0,-4.986506701E-2,7.129383087E-2,-1.077079773E-2,8.766610127E-2
5.585813349E0,-4.431802034E-2,8.037471771E-2,-3.700733185E-3,9.185792073E-2
5.590798505E0,-2.948671579E-2,7.993984222E-2,3.217220306E-3,8.526544018E-2
5.595783037E0,-2.446180582E-2,8.424663544E-2,3.620004654E-2,9.490162747E-2
5.600767568E0,-3.046452999E-3,4.335308075E-2,6.178855896E-2,7.554201814E-2
5.605752099E0,2.047002316E-2,3.127861023E-2,6.342935562E-2,7.362510754E-2
5.610736630E0,1.995927095E-2,5.004358292E-2,9.846591949E-2,1.122420153E-1
5.615721162E0,1.242655516E-2,4.001188278E-2,9.299087524E-2,1.019934945E-1
5.620706266E0,3.367280960E-2,4.432487488E-2,8.995437622E-2,1.057844149E-1
5.625690797E0,4.531133175E-2,8.055210114E-3,6.575727463E-2,8.026221004E-2
5.630675328E0,1.434099674E-2,-8.995056152E-3,9.890604019E-2,1.003443073E-1
5.635659859E0,9.835481644E-3,2.392435074E-2,7.959222794E-2,8.369010697E-2
5.640644391E0,2.911853790E-2,2.320718765E-2,7.481145859E-2,8.356564572E-2
5.645628922E0,1.030367613E-2,-1.554107666E-2,4.160594940E-2,4.559326520E-2
5.650614078E0,1.794415712E-2,-1.130819321E-2,3.019332886E-2,3.689857878E-2
5.655598609E0,-2.422708273E-2,9.456157684E-3,3.084182739E-2,4.034338574E-2
5.660583141E0,-1.619851589E-2,1.572322845E-2,2.918577194E-2,3.689744048E-2
5.665567672E0,-1.078420877E-2,1.246500015E-2,-1.289606094E-2,2.092806192E-2
5.670552203E0,2.547144890E-2,-2.303123474E-4,-4.516696930E-2,5.185463208E-2
5.675536734E0,1.161009073E-2,1.806688309E-2,-4.390716553E-2,4.887786468E-2
5.680521839E0,9.751021862E-3,7.209777832E-4,-7.132482529E-2,7.199189495E-2
5.685506370E0,5.531907082E-3,5.000591278E-3,-8.912563324E-2,8.943705278E-2
5.690490901E0,2.276122570E-2,-2.642250061E-2,-9.248209000E-2,9.883905556E-2
5.695475432E0,4.499554634E-3,-4.087018967E-2,-9.349393845E-2,1.021358650E-1
5.700459964E0,-6.492495537E-3,-3.138351440E-2,-7.556009293E-2,8.207560611E-2
5.705444495E0,-1.735496521E-2,-2.431392670E-2,-7.206678391E-2,7.801271173E-2
5.710429651E0,-2.797943354E-2,-1.237154007E-2,-8.779239655E-2,9.296993383E-2
5.715414182E0,-1.716464758E-2,-1.949501038E-2,-9.393167496E-2,9.745686285E-2
5.720398714E0,-1.360464096E-2,-3.593206406E-2,-7.879161835E-2,8.766024529E-2
5.725383245E0,-3.851854801E-2,1.193714142E-2,-8.280706406E-2,9.210420047E-2
5.730367776E0,-3.000080585E-2,-4.665851593E-3,-5.836200714E-2,6.578709904E-2
5.735352307E0,-3.106087446E-2,-1.865911484E-2,-1.522636414E-2,3.930372315E-2
5.740337412E0,-2.271455526E-2,-1.102590561E-2,-2.249717712E-2,3.381781474E-2
5.745321943E0,-2.883398533E-2,-8.216857910E-3,-1.783895493E-2,3.488758772E-2
5.750306474E0,-2.781379223E-2,-6.175041199E-4,-3.705024719E-2,4.633259292E-2
5.755291005E0,-3.148639202E-2,1.645469666E-2,-2.999973297E-2,4.649875163E-2
5.760275537E0,-1.613324881E-2,2.387285233E-2,-1.618862152E-3,2.885854310E-2
5.765260068E0,3.771662712E-3,5.029630661E-2,3.357124329E-2,6.058854903E-2
5.770245224E0,-1.924884319E-2,3.845739365E-2,2.574682236E-2,5.012372644E-2
5.775229755E0,6.199479103E-4,2.437973022E-2,5.594444275E-2,6.102897882E-2
5.780214287E0,1.308715343E-2,3.884983063E-2,1.073422432E-1,1.149040474E-1
5.785198818E0,-5.536317825E-3,6.249666214E-2,1.205220222E-1,1.358750950E-1
5.790183349E0,-7.375776768E-3,5.014657974E-2,1.242794991E-1,1.342180145E-1
5.795167880E0,-1.391750574E-2,4.730081558E-2,1.186223030E-1,1.284613362E-1
5.800152984E0,-2.285152674E-2,3.962326050E-2,1.083703041E-1,1.176278787E-1
5.805137516E0,-1.752477884E-2,5.328893661E-2,1.125617027E-1,1.257655182E-1
5.810122047E0,-2.408659458E-2,4.532718658E-2,1.026215553E-1,1.147427623E-1
5.815106578E0,-3.538733721E-2,2.306890488E-2,7.387876511E-2,8.510293732E-2
5.820091109E0,-3.708267212E-2,1.990985870E-2,6.210899353E-2,7.502702261E-2
5.825075641E0,-1.755577326E-2,1.198816299E-2,7.183742523E-2,7.491686653E-2
5.830060745E0,-1.715332270E-2,1.832771301E-2,3.404521942E-2,4.229915495E-2
5.835045328E0,-2.866989374E-2,3.176975250E-2,6.032943726E-3,4.321662170E-2
5.840029964E0,-1.878654957E-2,-7.772445679E-5,4.422664642E-3,1.930027068E-2
5.845014547E0,-8.947610855E-3,-5.524635315E-3,-3.280735016E-2,3.445146673E-2
5.849999182E0,-2.763020992E-2,-2.029371262E-2,-5.324077606E-2,6.332332515E-2
5.854983818E0,-2.712398767E-2,-8.813858032E-3,-7.587099075E-2,8.105431536E-2
5.859968557E0,-2.947211266E-3,-1.878881454E-2,-7.934141159E-2,8.158900171E-2
5.864953141E0,-1.226752996E-2,-2.858495712E-2,-6.389284134E-2,7.106255863E-2
5.869937776E0,-7.395148277E-3,-3.114414215E-2,-4.862403870E-2,5.821462829E-2
5.874922359E0,1.186597347E-2,-2.690792084E-3,-6.446552277E-2,6.560369894E-2
5.879906995E0,9.653627872E-3,1.803398132E-3,-8.257961273E-2,8.316151282E-2
5.884891630E0,5.088746548E-3,1.547336578E-3,-5.307483673E-2,5.334067759E-2
5.889876318E0,2.203720808E-2,1.322269440E-3,-4.996585846E-2,5.462576268E-2
5.894860901E0,1.278948784E-2,1.064348221E-2,-5.404758453E-2,5.655082764E-2
5.899845537E0,1.791477203E-2,1.527881622E-2,-5.587673187E-2,6.063489463E-2
5.904830120E0,4.207301140E-2,1.998043060E-2,-5.542421341E-2,7.239612785E-2
5.909814755E0,1.369667053E-2,3.892469406E-2,-4.789161682E-2,6.321659239E-2
5.914799391E0,-7.383286953E-3,3.161334991E-2,-6.897497177E-2,7.623295580E-2
5.919784130E0,5.007982254E-3,4.106235504E-2,-3.294610977E-2,5.288329639E-2
5.924768714E0,-1.113915443E-2,4.575395584E-2,-6.791114807E-3,4.757756275E-2
5.929753349E0,-2.010107040E-2,1.472997665E-2,-9.322643280E-3,2.660708404E-2
5.934737932E0,-1.006013155E-2,7.711410522E-3,1.904916763E-2,2.288105956E-2
5.939722568E0,-1.676487923E-2,2.206468582E-2,8.288860321E-2,8.739812400E-2
5.944707203E0,-2.826035023E-2,2.435827255E-2,8.924102783E-2,9.672607655E-2
5.949691891E0,-2.782034874E-2,1.709270477E-2,8.370161057E-2,8.984482162E-2
5.954676474E0,-2.033346891E-2,1.687192917E-2,8.311128616E-2,8.721007877E-2
5.959661109E0,-1.769804955E-2,-4.720687866E-5,6.597280502E-2,6.830544772E-2
5.964645693E0,-3.416496515E-2,-1.208353043E-2,8.461046219E-2,9.204448307E-2
5.969630328E0,-4.346823692E-2,-3.121280670E-2,6.989717484E-2,8.803034689E-2
5.974614964E0,-9.976923466E-3,-9.974956512E-3,7.213068008E-2,7.349744056E-2
5.979599651E0,1.898050308E-3,-2.701377869E-2,7.920598984E-2,8.370744089E-2
5.984584234E0,4.071772099E-3,-5.341291428E-2,6.958007812E-2,8.781176465E-2
5.989568870E0,-1.769965887E-2,-4.640579224E-2,4.583883286E-2,6.758678920E-2
5.994553453E0,1.311045885E-2,-2.760744095E-2,2.472257614E-2,3.930980410E-2
5.999538089E0,3.423774242E-2,-3.261184692E-2,-3.457546234E-3,4.741002206E-2
6.004522724E0,4.097384214E-2,-4.710626602E-2,-1.948785782E-2,6.540361336E-2
6.009507464E0,1.218765974E-2,-2.109527588E-2,-1.635789871E-2,2.934502623E-2
6.014492047E0,9.981870651E-3,-4.291534424E-5,-3.699016571E-2,3.831333897E-2
6.019476682E0,5.414247513E-3,6.609439850E-3,-2.897787094E-2,3.021118627E-2
6.024461266E0,5.678415298E-3,2.519369125E-2,-2.827787399E-2,3.829627445E-2
6.029445901E0,5.869030952E-3,-6.235122681E-3,-4.187917709E-2,4.274561677E-2
6.034430537E0,1.311326027E-2,-8.899211884E-3,-7.912731171E-2,8.069873001E-2
6.039415224E0,1.558876038E-2,-9.056568146E-3,-8.530187607E-2,8.718624282E-2
6.044399807E0,2.768391371E-2,2.735614777E-3,-8.198499680E-2,8.657610736E-2
6.049384443E0,6.449341774E-3,-9.229183197E-3,-6.929922104E-2,7.020793309E-2
6.054369026E0,1.876342297E-2,1.227664948E-2,-8.533906937E-2,8.823570096E-2
6.059353662E0,2.394354343E-2,2.653884888E-2,-5.379247665E-2,6.458509361E-2
6.064338297E0,-8.890032768E-3,2.171516418E-2,-3.204917908E-2,3.972066109E-2
6.069322984E0,-1.137316227E-3,1.689434052E-2,-5.702495575E-3,1.786702788E-2
6.074307568E0,-2.938699722E-2,7.357597351E-3,2.038860321E-2,3.651609214E-2
6.079292203E0,-3.140372038E-2,1.211977005E-2,2.252626419E-2,4.050327219E-2
6.084276787E0,-1.205706596E-2,1.816749573E-4,1.517772675E-2,1.938476811E-2
6.089261422E0,-1.896929741E-2,4.904747009E-3,-3.906726837E-3,1.997882134E-2
6.094246057E0,-3.068912029E-2,-4.778862000E-3,3.904581070E-2,4.989223346E-2
6.099230797E0,-2.324503660E-2,-4.951000214E-3,4.372119904E-2,4.976331354E-2
6.104215380E0,-2.784538269E-2,-2.717018127E-3,2.218055725E-2,3.570328619E-2
6.109200016E0,-4.665583372E-2,-1.481723785E-2,2.227067947E-2,5.378011270E-2
